,CustomerID,Age,MaritalStatus,EducationLevel,Occupation,IncomeLevel,Location,MonthlyAverageBalance,NumberOfTransactionsPerMonth,ExistingBankProducts,InvestmentHorizon
19375,19376.0,68.0,Married,High School,Retired,38191.0,SemiUrban,38191.0,4.0,Credit Card,Long-term
19376,19377.0,56.0,Married,High School,Salaried,90032.0,Metro,90032.0,4.0,FD,Long-term
19377,19378.0,25.0,Single,Master's,Salaried,28541.0,SemiUrban,28541.0,13.0,FD,Long-term
19378,19379.0,38.0,Single,Bachelor's,Salaried,109158.0,Rural,109158.0,10.0,FD,Long-term
19379,19380.0,35.0,Married,Master's,Business,279981.0,Rural,279981.0,10.0,FD,Long-term
19380,19381.0,46.0,Married,Bachelor's,Salaried,259191.0,Metro,259191.0,17.0,SIP,Mid-term
19381,19382.0,62.0,Married,High School,Retired,40202.0,Metro,40202.0,4.0,FD,Long-term
19382,19383.0,69.0,Married,High School,Retired,54038.0,SemiUrban,54038.0,6.0,SIP,Mid-term
19383,19384.0,38.0,Married,PhD,Homemaker,42010.0,Rural,42010.0,7.0,Loan,Long-term
19384,19385.0,39.0,Married,PhD,Homemaker,42685.0,SemiUrban,42685.0,6.0,FD,Long-term
19385,19386.0,28.0,Single,Bachelor's,Salaried,72032.0,Metro,72032.0,11.0,SIP,Long-term
19386,19387.0,46.0,Single,Master's,Salaried,214614.0,Metro,214614.0,10.0,Loan,Long-term
19387,19388.0,38.0,Married,Master's,Salaried,178040.0,Rural,178040.0,9.0,FD,Long-term
19388,19389.0,54.0,Married,Bachelor's,Self-Employed,98261.0,SemiUrban,98261.0,10.0,FD,Long-term
19389,19390.0,30.0,Single,Bachelor's,Salaried,163047.0,Rural,163047.0,14.0,FD,Long-term
19390,19391.0,74.0,Married,High School,Retired,57263.0,Rural,57263.0,4.0,FD,Long-term
19391,19392.0,26.0,Single,Master's,Salaried,88547.0,SemiUrban,88547.0,5.0,FD,Long-term
19392,19393.0,63.0,Married,Bachelor's,Retired,33661.0,Rural,33661.0,5.0,FD,Long-term
19393,19394.0,58.0,Married,High School,Self-Employed,145739.0,Rural,145739.0,10.0,SIP,Long-term
19394,19395.0,73.0,Married,Bachelor's,Retired,31453.0,Rural,31453.0,7.0,SIP,Long-term
19395,19396.0,43.0,Married,Bachelor's,Self-Employed,198787.0,SemiUrban,198787.0,15.0,SIP,Mid-term
19396,19397.0,43.0,Married,Bachelor's,Salaried,195418.0,Metro,195418.0,9.0,FD,Long-term
19397,19398.0,37.0,Single,Bachelor's,Salaried,196504.0,SemiUrban,196504.0,15.0,FD,Long-term
19398,19399.0,19.0,Single,Bachelor's,Student,8020.0,,8020.0,8.0,FD,Long-term
19399,19400.0,55.0,Married,Bachelor's,Salaried,71932.0,Metro,71932.0,7.0,SIP,Mid-term
19400,19401.0,72.0,Married,Bachelor's,Retired,31025.0,Metro,31025.0,3.0,SIP,Mid-term
19401,19402.0,31.0,Single,PhD,Homemaker,29235.0,Metro,29235.0,8.0,FD,Long-term
19402,19403.0,53.0,Married,High School,Salaried,146031.0,SemiUrban,146031.0,11.0,FD,Long-term
19403,19404.0,31.0,Married,Master's,Salaried,203902.0,SemiUrban,203902.0,11.0,FD,Long-term
19404,19405.0,67.0,Married,High School,Retired,31786.0,SemiUrban,31786.0,3.0,FD,Long-term
19405,19406.0,39.0,Single,Bachelor's,Homemaker,42608.0,Metro,42608.0,6.0,SIP,Mid-term
19406,19407.0,45.0,Single,Master's,Business,211723.0,Metro,211723.0,12.0,Credit Card,Mid-term
19407,19408.0,48.0,Married,PhD,Others,207973.0,Metro,207973.0,19.0,SIP,Mid-term
19408,19409.0,24.0,Single,Bachelor's,Salaried,31761.0,Rural,31761.0,6.0,FD,Long-term
19409,19410.0,53.0,Married,High School,Business,62443.0,SemiUrban,62443.0,9.0,FD,Long-term
19410,19411.0,51.0,Married,High School,Salaried,82914.0,Rural,82914.0,8.0,Loan,Mid-term
19411,19412.0,54.0,Married,High School,Homemaker,33966.0,Metro,33966.0,4.0,Credit Card,Mid-term
19412,19413.0,27.0,Single,Master's,Salaried,38158.0,SemiUrban,38158.0,4.0,Credit Card,Short-term
19413,19414.0,18.0,Single,Bachelor's,Student,4955.0,Rural,4955.0,6.0,Loan,Short-term
19414,19415.0,56.0,Married,Bachelor's,Salaried,77981.0,Rural,77981.0,4.0,Credit Card,Mid-term
19415,19416.0,69.0,Married,High School,Retired,58456.0,SemiUrban,58456.0,5.0,FD,Long-term
19416,19417.0,32.0,Single,High School,Salaried,217662.0,Rural,217662.0,16.0,FD,Long-term
19417,19418.0,62.0,Married,High School,Retired,42850.0,Rural,42850.0,6.0,Credit Card,Mid-term
19418,19419.0,29.0,Married,Bachelor's,Others,55557.0,Metro,55557.0,8.0,SIP,Long-term
19419,19420.0,52.0,Married,High School,Salaried,71219.0,Metro,71219.0,6.0,Credit Card,Mid-term
19420,19421.0,27.0,Single,Bachelor's,Salaried,93493.0,Metro,93493.0,6.0,FD,Long-term
19421,19422.0,50.0,Married,High School,Business,94245.0,SemiUrban,94245.0,11.0,SIP,Mid-term
19422,19423.0,31.0,Married,PhD,Business,229031.0,Rural,229031.0,11.0,FD,Long-term
19423,19424.0,23.0,Single,Master's,Salaried,99854.0,Rural,99854.0,18.0,FD,Long-term
19424,19425.0,62.0,Married,Bachelor's,Retired,56347.0,Metro,56347.0,2.0,FD,Long-term
19425,19426.0,45.0,Married,Master's,Homemaker,35370.0,Rural,35370.0,9.0,Loan,Mid-term
19426,19427.0,36.0,Married,High School,Salaried,279396.0,Rural,279396.0,19.0,SIP,Short-term
19427,19428.0,45.0,Married,Bachelor's,Self-Employed,112717.0,SemiUrban,112717.0,11.0,FD,Long-term
19428,19429.0,19.0,Single,Bachelor's,Student,9706.0,SemiUrban,9706.0,2.0,FD,Long-term
19429,19430.0,42.0,Married,PhD,Salaried,292333.0,Rural,292333.0,12.0,Credit Card,Long-term
19430,19431.0,53.0,Married,High School,Self-Employed,95452.0,Metro,95452.0,8.0,FD,Long-term
19431,19432.0,20.0,Single,Bachelor's,Student,2737.0,Rural,2737.0,13.0,FD,Long-term
19432,19433.0,26.0,Single,Bachelor's,Self-Employed,46709.0,Metro,46709.0,8.0,Loan,Short-term
19433,19434.0,37.0,Married,Bachelor's,Business,195084.0,Metro,195084.0,,SIP,Short-term
19434,19435.0,39.0,Married,Master's,Others,124872.0,Rural,124872.0,10.0,Credit Card,Mid-term
19435,19436.0,71.0,Married,High School,Retired,58585.0,SemiUrban,58585.0,5.0,SIP,Mid-term
19436,19437.0,29.0,Married,Master's,Salaried,25667.0,Rural,25667.0,5.0,SIP,Mid-term
19437,19438.0,29.0,Married,Master's,Self-Employed,52538.0,SemiUrban,52538.0,11.0,SIP,Mid-term
19438,19439.0,32.0,Single,Master's,Business,92818.0,Metro,92818.0,13.0,FD,Long-term
19439,19440.0,64.0,Married,Bachelor's,Retired,27118.0,SemiUrban,27118.0,7.0,Loan,Mid-term
19440,19441.0,56.0,Married,High School,Homemaker,6599.0,SemiUrban,6599.0,7.0,FD,Long-term
19441,19442.0,55.0,Married,Bachelor's,Salaried,54819.0,SemiUrban,54819.0,4.0,FD,Long-term
19442,19443.0,69.0,Married,Bachelor's,Retired,44842.0,SemiUrban,44842.0,4.0,FD,Long-term
19443,19444.0,40.0,Single,Bachelor's,Salaried,202421.0,SemiUrban,202421.0,18.0,FD,Long-term
19444,19445.0,27.0,Married,Master's,Salaried,30560.0,Rural,30560.0,3.0,SIP,Long-term
19445,19446.0,31.0,Married,Bachelor's,Business,162796.0,Rural,162796.0,11.0,FD,Long-term
19446,19447.0,51.0,Married,High School,Others,77517.0,Rural,77517.0,9.0,FD,Long-term
19447,19448.0,19.0,Single,High School,Student,6203.0,Rural,6203.0,4.0,Loan,Mid-term
19448,19449.0,41.0,Married,Master's,Business,157917.0,Metro,157917.0,14.0,Loan,Long-term
19449,19450.0,57.0,Married,High School,Salaried,88753.0,Rural,88753.0,6.0,SIP,Mid-term
19450,19451.0,19.0,Married,Bachelor's,Student,8798.0,Rural,8798.0,13.0,SIP,Mid-term
19451,19452.0,24.0,Single,Master's,Salaried,33501.0,Metro,33501.0,7.0,SIP,Long-term
19452,19453.0,29.0,Married,Bachelor's,Others,67128.0,Rural,67128.0,13.0,Credit Card,Long-term
19453,19454.0,51.0,Married,High School,Salaried,126188.0,SemiUrban,126188.0,11.0,Credit Card,Mid-term
19454,19455.0,65.0,Married,High School,Retired,20698.0,SemiUrban,20698.0,5.0,Loan,Long-term
19455,19456.0,68.0,Married,High School,Retired,31866.0,Rural,31866.0,4.0,FD,Long-term
19456,19457.0,55.0,Married,High School,Business,71594.0,Metro,71594.0,9.0,Loan,Mid-term
19457,19458.0,32.0,Single,Bachelor's,Salaried,270164.0,SemiUrban,270164.0,15.0,Loan,Short-term
19458,19459.0,19.0,Single,Bachelor's,Student,6218.0,SemiUrban,6218.0,2.0,FD,Long-term
19459,19460.0,60.0,Married,High School,Retired,31024.0,Rural,31024.0,7.0,SIP,Mid-term
19460,19461.0,25.0,Single,Bachelor's,Salaried,61431.0,SemiUrban,61431.0,10.0,Loan,Mid-term
19461,19462.0,57.0,Married,Bachelor's,Salaried,110943.0,SemiUrban,110943.0,8.0,SIP,Mid-term
19462,19463.0,20.0,Single,Bachelor's,Student,9962.0,Metro,9962.0,13.0,SIP,Short-term
19463,19464.0,67.0,Married,High School,Retired,35864.0,SemiUrban,35864.0,5.0,SIP,Mid-term
19464,19465.0,32.0,Married,Master's,Salaried,213184.0,Rural,213184.0,19.0,SIP,Mid-term
19465,19466.0,30.0,Married,Master's,Salaried,283907.0,Rural,283907.0,13.0,FD,Long-term
19466,19467.0,23.0,Single,Bachelor's,Business,92859.0,Metro,92859.0,16.0,FD,Long-term
19467,19468.0,69.0,Married,Bachelor's,Retired,47371.0,Rural,47371.0,7.0,FD,Long-term
19468,19469.0,18.0,Single,Bachelor's,Student,5002.0,Metro,,9.0,Credit Card,Long-term
19469,19470.0,32.0,Married,Bachelor's,Others,256975.0,Rural,256975.0,19.0,FD,Long-term
19470,19471.0,33.0,Married,Master's,Business,196237.0,Metro,196237.0,17.0,FD,Long-term
19471,19472.0,38.0,Married,Master's,Business,229856.0,Metro,229856.0,15.0,Loan,Mid-term
19472,19473.0,26.0,Married,Master's,Salaried,89270.0,SemiUrban,89270.0,9.0,FD,Long-term
19473,19474.0,23.0,Single,Bachelor's,Salaried,93671.0,SemiUrban,93671.0,5.0,Credit Card,Mid-term
19474,19475.0,50.0,Married,High School,Salaried,63331.0,Rural,63331.0,3.0,FD,Long-term
19475,19476.0,50.0,Married,Bachelor's,Homemaker,24714.0,SemiUrban,24714.0,3.0,FD,Long-term
19476,19477.0,38.0,Married,Bachelor's,Salaried,261679.0,SemiUrban,261679.0,14.0,FD,Long-term
19477,19478.0,70.0,Married,High School,Retired,29148.0,Rural,29148.0,6.0,Credit Card,Mid-term
19478,19479.0,40.0,Single,Bachelor's,Salaried,186577.0,Rural,186577.0,13.0,Credit Card,Mid-term
19479,19480.0,69.0,Married,Bachelor's,Retired,44537.0,SemiUrban,44537.0,3.0,FD,Long-term
19480,19481.0,58.0,Married,Bachelor's,Salaried,136141.0,Rural,136141.0,4.0,FD,Long-term
19481,19482.0,62.0,Married,High School,Retired,20720.0,Rural,,5.0,FD,Long-term
19482,19483.0,34.0,Married,Bachelor's,Salaried,80151.0,Rural,80151.0,14.0,FD,Long-term
19483,19484.0,56.0,Married,Bachelor's,Business,97564.0,Metro,97564.0,4.0,SIP,Mid-term
19484,19485.0,71.0,Married,High School,Retired,23697.0,Metro,23697.0,7.0,Credit Card,Mid-term
19485,19486.0,51.0,Married,High School,Salaried,42803.0,SemiUrban,42803.0,6.0,FD,Long-term
19486,19487.0,44.0,Married,PhD,Salaried,121363.0,Rural,121363.0,12.0,FD,Long-term
19487,19488.0,35.0,Married,Bachelor's,Salaried,93782.0,SemiUrban,93782.0,10.0,Credit Card,Mid-term
19488,19489.0,61.0,Married,Bachelor's,Retired,58662.0,Rural,58662.0,5.0,FD,Long-term
19489,19490.0,47.0,Single,Bachelor's,Salaried,158704.0,Metro,158704.0,12.0,SIP,Mid-term
19490,19491.0,47.0,Married,PhD,Self-Employed,227427.0,Rural,227427.0,11.0,SIP,Mid-term
19491,19492.0,71.0,Married,High School,Retired,24254.0,Metro,24254.0,5.0,FD,Long-term
19492,19493.0,47.0,Married,PhD,Others,295916.0,SemiUrban,295916.0,11.0,Loan,Mid-term
19493,19494.0,60.0,Married,Bachelor's,Retired,57483.0,Metro,57483.0,7.0,FD,Long-term
19494,19495.0,27.0,Single,High School,Salaried,85419.0,SemiUrban,85419.0,14.0,FD,Long-term
19495,19496.0,69.0,Married,High School,Retired,28431.0,SemiUrban,28431.0,7.0,FD,Long-term
19496,19497.0,25.0,Single,Master's,Salaried,73328.0,SemiUrban,73328.0,16.0,SIP,Mid-term
19497,19498.0,27.0,Single,Bachelor's,Homemaker,43504.0,Metro,43504.0,3.0,Loan,Short-term
19498,19499.0,70.0,Married,High School,Retired,51944.0,SemiUrban,51944.0,4.0,FD,Long-term
19499,19500.0,72.0,Married,Bachelor's,Retired,28126.0,Metro,28126.0,4.0,Credit Card,Mid-term
19500,19501.0,59.0,Married,High School,Salaried,47035.0,Rural,47035.0,6.0,Credit Card,Mid-term
19501,19502.0,22.0,Single,Master's,Student,6088.0,Metro,6088.0,13.0,FD,Long-term
19502,19503.0,49.0,Married,Master's,Business,151427.0,SemiUrban,151427.0,14.0,FD,Long-term
19503,19504.0,26.0,Single,Master's,Salaried,50100.0,Metro,50100.0,15.0,FD,Long-term
19504,19505.0,66.0,Married,Bachelor's,Retired,54477.0,Metro,54477.0,7.0,SIP,Mid-term
19505,19506.0,38.0,Married,Bachelor's,Self-Employed,249202.0,Metro,249202.0,17.0,FD,Long-term
19506,19507.0,24.0,Single,Bachelor's,Business,58666.0,Rural,58666.0,14.0,FD,Long-term
19507,19508.0,42.0,Married,Master's,Business,144827.0,SemiUrban,144827.0,10.0,FD,Long-term
19508,19509.0,34.0,Married,Master's,Salaried,83403.0,Rural,83403.0,6.0,FD,Long-term
19509,19510.0,18.0,Married,Bachelor's,Student,2960.0,Rural,2960.0,9.0,FD,Long-term
19510,19511.0,44.0,Single,Bachelor's,Business,112545.0,Rural,112545.0,10.0,FD,Long-term
19511,19512.0,35.0,Married,Master's,Salaried,290220.0,Metro,290220.0,18.0,FD,Long-term
19512,19513.0,42.0,Married,Bachelor's,Salaried,179322.0,Metro,179322.0,13.0,FD,Long-term
19513,19514.0,23.0,Single,Bachelor's,Salaried,36654.0,Metro,36654.0,12.0,FD,Long-term
19514,19515.0,43.0,Married,Bachelor's,Business,259465.0,Rural,259465.0,15.0,Loan,Mid-term
19515,19516.0,55.0,Married,Bachelor's,Salaried,143844.0,Metro,143844.0,9.0,Loan,Long-term
19516,19517.0,61.0,Married,Bachelor's,Retired,41141.0,SemiUrban,41141.0,7.0,Loan,Long-term
19517,19518.0,56.0,Married,High School,Salaried,101286.0,Metro,101286.0,4.0,SIP,Mid-term
19518,19519.0,39.0,Married,PhD,Salaried,189472.0,SemiUrban,189472.0,16.0,SIP,Mid-term
19519,19520.0,22.0,Married,Master's,Student,4401.0,SemiUrban,4401.0,5.0,Loan,Short-term
19520,19521.0,48.0,Single,PhD,Salaried,106075.0,Rural,106075.0,17.0,Loan,Long-term
19521,19522.0,30.0,Single,PhD,Business,250244.0,Metro,250244.0,18.0,Loan,Short-term
19522,19523.0,45.0,Married,Master's,Salaried,129540.0,Metro,129540.0,13.0,SIP,Long-term
19523,19524.0,62.0,Married,High School,Retired,24481.0,Rural,24481.0,4.0,Loan,Mid-term
19524,19525.0,63.0,Married,High School,Retired,39273.0,Metro,39273.0,3.0,FD,Long-term
19525,19526.0,25.0,Single,Bachelor's,Others,27812.0,SemiUrban,27812.0,11.0,SIP,Short-term
19526,19527.0,36.0,Married,Bachelor's,Homemaker,33675.0,SemiUrban,33675.0,11.0,FD,Long-term
19527,19528.0,44.0,Single,Bachelor's,Business,162786.0,Metro,162786.0,16.0,FD,Long-term
19528,19529.0,48.0,Married,PhD,Salaried,189796.0,Rural,189796.0,13.0,Credit Card,Mid-term
19529,19530.0,30.0,Married,Bachelor's,Others,264130.0,Rural,264130.0,13.0,FD,Long-term
19530,19531.0,40.0,Married,Bachelor's,Homemaker,9847.0,Metro,9847.0,6.0,FD,Long-term
19531,19532.0,65.0,Married,Bachelor's,Retired,50138.0,Metro,50138.0,6.0,SIP,Long-term
19532,19533.0,22.0,Single,Bachelor's,Student,6107.0,SemiUrban,6107.0,3.0,FD,Long-term
19533,19534.0,61.0,Married,High School,Retired,30901.0,Metro,30901.0,3.0,SIP,Mid-term
19534,19535.0,37.0,Married,Master's,Self-Employed,107290.0,Metro,107290.0,11.0,FD,Long-term
19535,19536.0,66.0,Married,High School,Retired,50334.0,SemiUrban,50334.0,5.0,FD,Long-term
19536,19537.0,19.0,Single,Bachelor's,Student,5810.0,Metro,5810.0,10.0,Loan,Mid-term
19537,19538.0,51.0,Married,Bachelor's,Salaried,105433.0,SemiUrban,105433.0,9.0,FD,Long-term
19538,19539.0,64.0,Married,Bachelor's,Retired,49665.0,Rural,49665.0,6.0,FD,Long-term
19539,19540.0,59.0,Married,Bachelor's,Salaried,106808.0,Rural,106808.0,10.0,Loan,Mid-term
19540,19541.0,30.0,Married,Bachelor's,Salaried,224098.0,Metro,224098.0,19.0,FD,Long-term
19541,19542.0,68.0,Married,Bachelor's,Retired,34740.0,Rural,34740.0,3.0,Credit Card,Mid-term
19542,19543.0,72.0,Married,High School,Retired,20737.0,Rural,20737.0,6.0,FD,Long-term
19543,19544.0,42.0,Married,PhD,Others,256728.0,SemiUrban,256728.0,13.0,FD,Long-term
19544,19545.0,43.0,Married,Bachelor's,Salaried,84131.0,Rural,84131.0,11.0,FD,Long-term
19545,19546.0,53.0,Married,Bachelor's,Salaried,55964.0,Metro,55964.0,6.0,SIP,Mid-term
19546,19547.0,51.0,Married,Bachelor's,Others,98556.0,Rural,98556.0,5.0,FD,Long-term
19547,19548.0,47.0,Married,Bachelor's,Salaried,170452.0,SemiUrban,170452.0,13.0,FD,Long-term
19548,19549.0,58.0,Married,Bachelor's,Salaried,92351.0,SemiUrban,92351.0,11.0,SIP,Mid-term
19549,19550.0,70.0,Married,Bachelor's,Retired,45199.0,Metro,45199.0,4.0,SIP,Mid-term
19550,19551.0,48.0,Married,Bachelor's,Business,293954.0,Metro,293954.0,11.0,Credit Card,Mid-term
19551,19552.0,39.0,Married,Master's,Salaried,218377.0,SemiUrban,218377.0,19.0,FD,Long-term
19552,19553.0,25.0,Single,Master's,Homemaker,31639.0,Rural,31639.0,5.0,FD,Long-term
19553,19554.0,46.0,Married,Bachelor's,Homemaker,39989.0,SemiUrban,39989.0,13.0,Credit Card,Mid-term
19554,19555.0,74.0,Married,Bachelor's,Retired,36746.0,Rural,36746.0,7.0,Loan,Mid-term
19555,19556.0,73.0,Married,Bachelor's,Retired,22524.0,SemiUrban,22524.0,2.0,Credit Card,Mid-term
19556,19557.0,28.0,Single,Master's,Salaried,85704.0,SemiUrban,85704.0,15.0,SIP,Mid-term
19557,19558.0,55.0,Married,High School,Self-Employed,56668.0,Rural,56668.0,5.0,FD,Long-term
19558,19559.0,19.0,Single,Bachelor's,Student,6204.0,SemiUrban,6204.0,3.0,Credit Card,Mid-term
19559,19560.0,53.0,Married,Bachelor's,Salaried,117594.0,Metro,117594.0,8.0,FD,Long-term
19560,19561.0,22.0,Married,Bachelor's,Student,5795.0,Metro,5795.0,13.0,FD,Long-term
19561,19562.0,46.0,Single,PhD,Self-Employed,150168.0,Metro,150168.0,11.0,FD,Long-term
19562,19563.0,60.0,Married,Bachelor's,Retired,35417.0,Rural,35417.0,7.0,SIP,Mid-term
19563,19564.0,47.0,Married,Master's,Homemaker,45453.0,Metro,45453.0,13.0,SIP,Long-term
19564,19565.0,73.0,Married,High School,Retired,31857.0,Metro,31857.0,6.0,FD,Long-term
19565,19566.0,74.0,Married,High School,Retired,39097.0,Metro,39097.0,4.0,SIP,Mid-term
19566,19567.0,72.0,Married,High School,Retired,25540.0,Metro,25540.0,6.0,SIP,Mid-term
19567,19568.0,67.0,Married,High School,Retired,23638.0,Metro,23638.0,6.0,FD,Long-term
19568,19569.0,66.0,Married,High School,Retired,42877.0,Metro,42877.0,2.0,FD,Long-term
19569,19570.0,74.0,Married,High School,Retired,26875.0,SemiUrban,26875.0,6.0,Credit Card,Mid-term
19570,19571.0,42.0,Single,Master's,Homemaker,943.0,Metro,943.0,9.0,FD,Long-term
19571,19572.0,34.0,Married,Bachelor's,Business,244888.0,Rural,244888.0,16.0,FD,Long-term
19572,19573.0,64.0,Married,Bachelor's,Retired,29546.0,Metro,29546.0,6.0,SIP,Mid-term
19573,19574.0,18.0,Married,Bachelor's,Student,1816.0,Metro,1816.0,6.0,FD,Long-term
19574,19575.0,25.0,Single,Bachelor's,Salaried,95321.0,Metro,95321.0,8.0,FD,Long-term
19575,19576.0,64.0,Married,Bachelor's,Retired,44444.0,Metro,44444.0,6.0,FD,Long-term
19576,19577.0,41.0,Married,Master's,Others,201024.0,Metro,201024.0,18.0,FD,Long-term
19577,19578.0,26.0,Single,Bachelor's,Self-Employed,52081.0,Rural,52081.0,19.0,Credit Card,Short-term
19578,19579.0,60.0,Married,Bachelor's,Retired,33693.0,SemiUrban,33693.0,5.0,Loan,Mid-term
19579,19580.0,28.0,Married,Bachelor's,Salaried,39088.0,Rural,39088.0,13.0,SIP,Mid-term
19580,19581.0,39.0,Married,Bachelor's,Salaried,136927.0,SemiUrban,136927.0,15.0,FD,Long-term
19581,19582.0,72.0,Married,High School,Retired,58477.0,SemiUrban,58477.0,2.0,Loan,Mid-term
19582,19583.0,42.0,Married,Master's,Salaried,123507.0,Rural,123507.0,15.0,FD,Long-term
19583,19584.0,58.0,Married,Bachelor's,Salaried,62035.0,SemiUrban,62035.0,8.0,FD,Long-term
19584,19585.0,58.0,Married,Bachelor's,Salaried,145785.0,Rural,145785.0,4.0,Loan,Mid-term
19585,19586.0,43.0,Married,Bachelor's,Homemaker,20177.0,Rural,20177.0,9.0,Loan,Long-term
19586,19587.0,26.0,Single,Bachelor's,Salaried,47920.0,Rural,47920.0,7.0,FD,Long-term
19587,19588.0,40.0,Single,Bachelor's,Salaried,133237.0,Metro,133237.0,8.0,FD,Long-term
19588,19589.0,73.0,Married,Bachelor's,Retired,39550.0,Metro,39550.0,2.0,FD,Long-term
19589,19590.0,55.0,Married,High School,Homemaker,4000.0,Metro,4000.0,7.0,FD,Long-term
19590,19591.0,50.0,Married,High School,Self-Employed,139474.0,SemiUrban,139474.0,10.0,FD,Long-term
19591,19592.0,53.0,Married,Bachelor's,Salaried,89668.0,Rural,89668.0,8.0,FD,Long-term
19592,19593.0,74.0,Married,High School,Retired,21781.0,Metro,21781.0,2.0,Loan,Long-term
19593,19594.0,48.0,Married,High School,Business,107444.0,SemiUrban,107444.0,8.0,SIP,Mid-term
19594,19595.0,54.0,Married,High School,Salaried,111963.0,Rural,111963.0,9.0,SIP,Mid-term
19595,19596.0,72.0,Married,High School,Retired,48805.0,Rural,48805.0,4.0,SIP,Mid-term
19596,19597.0,66.0,Married,High School,Retired,28843.0,Rural,28843.0,7.0,FD,Long-term
19597,19598.0,40.0,Married,Master's,Business,293483.0,Rural,293483.0,10.0,SIP,Long-term
19598,19599.0,53.0,Married,Bachelor's,Salaried,148872.0,Metro,148872.0,10.0,FD,Long-term
19599,19600.0,65.0,Married,High School,Retired,22944.0,SemiUrban,22944.0,4.0,SIP,Mid-term
19600,19601.0,60.0,Married,High School,Retired,21226.0,Rural,21226.0,5.0,FD,Long-term
19601,19602.0,41.0,Single,Bachelor's,Others,271444.0,SemiUrban,271444.0,12.0,Loan,Mid-term
19602,19603.0,49.0,Single,Master's,Salaried,232875.0,SemiUrban,232875.0,10.0,FD,Long-term
19603,19604.0,66.0,Married,Bachelor's,Retired,57251.0,SemiUrban,57251.0,2.0,FD,Long-term
19604,19605.0,30.0,Single,Master's,Salaried,115196.0,Metro,115196.0,9.0,FD,Long-term
19605,19606.0,72.0,Married,High School,Retired,34397.0,Rural,34397.0,6.0,FD,Long-term
19606,19607.0,57.0,Married,High School,Salaried,144406.0,Rural,144406.0,11.0,FD,Long-term
19607,19608.0,19.0,Single,Bachelor's,Student,9358.0,Metro,9358.0,7.0,FD,Long-term
19608,19609.0,21.0,Married,Bachelor's,Student,8817.0,SemiUrban,8817.0,10.0,FD,Long-term
19609,19610.0,28.0,Married,Bachelor's,Self-Employed,86353.0,Metro,86353.0,13.0,FD,Long-term
19610,19611.0,56.0,Married,High School,Salaried,59110.0,SemiUrban,59110.0,2.0,FD,Long-term
19611,19612.0,69.0,Married,High School,Retired,36090.0,Metro,36090.0,4.0,Credit Card,Mid-term
19612,19613.0,45.0,Married,Bachelor's,Salaried,257734.0,SemiUrban,257734.0,18.0,FD,Long-term
19613,19614.0,61.0,Married,Bachelor's,Retired,33554.0,Metro,33554.0,3.0,SIP,Mid-term
